municipality,P_installed (kWp),P_installed (MW)
4092,5812.334917226592,5812.334917226592
4093,2007.093428323792,2007.093428323792
4095,16524.88790083937,16524.88790083937
4099,1196.713409768383,1196.713409768383
41,1532.1667462928474,1532.1667462928474
410,1057.906196522433,1057.906196522433
4100,5415.54234135801,5415.54234135801
4104,6435.495883100083,6435.495883100083
4105,1328.9476896346955,1328.9476896346955
4106,1482.328356003051,1482.328356003051
4107,2325.536941049236,2325.536941049236
411,1590.8838192170447,1590.8838192170447
4110,3118.896785218354,3118.896785218354
4111,3230.25044910861,3230.25044910861
4112,2480.0114067807117,2480.0114067807117
4117,2758.706357028369,2758.706357028369
412,10417.045552326763,10417.045552326763
4120,3713.2519214714002,3713.2519214714002
4121,5621.363081975438,5621.363081975438
4122,3486.021111117801,3486.021111117801
4123,8871.896546269347,8871.896546269347
4124,6007.490446431833,6007.490446431833
4125,6985.62036760261,6985.62036760261
413,6148.343442266129,6148.343442266129
4131,8415.259333309417,8415.259333309417
4132,3790.2481531787603,3790.2481531787603
4133,2121.622094290652,2121.622094290652
4134,4109.187535018814,4109.187535018814
4135,6909.758706753327,6909.758706753327
4136,2550.5762785194875,2550.5762785194875
4137,1459.5134470764867,1459.5134470764867
4138,2861.108015795729,2861.108015795729
4139,10754.072178815268,10754.072178815268
414,7339.525040345072,7339.525040345072
4140,5423.149385566498,5423.149385566498
4141,15006.045945735252,15006.045945735252
4142,2588.1792967159636,2588.1792967159636
4143,4261.5949777810265,4261.5949777810265
4144,7708.795448375145,7708.795448375145
4145,3398.5629064116865,3398.5629064116865
4146,6957.586948553152,6957.586948553152
4147,3908.0843438984075,3908.0843438984075
415,3667.00587953824,3667.00587953824
4161,5237.703502046678,5237.703502046678
4163,10244.390639316322,10244.390639316322
4164,3269.867778282287,3269.867778282287
4165,7556.661116762984,7556.661116762984
4166,4170.766572910503,4170.766572910503
4169,6847.782649301015,6847.782649301015
4170,8081.839484509506,8081.839484509506
4172,2307.3567065908514,2307.3567065908514
4173,1758.3928249843855,1758.3928249843855
4175,2681.4650838898615,2681.4650838898615
4176,2019.0048021762886,2019.0048021762886
4177,2787.232888830449,2787.232888830449
4179,2236.2547486308954,2236.2547486308954
418,6927.903736315572,6927.903736315572
4181,3535.498011060799,3535.498011060799
4182,3257.956253904734,3257.956253904734
4183,3173.2746025110146,3173.2746025110146
4184,8084.762212877479,8084.762212877479
4185,8525.285343484318,8525.285343484318
4191,1973.6708835187026,1973.6708835187026
4192,3867.3843213868904,3867.3843213868904
4193,1578.0154614209457,1578.0154614209457
4194,4273.078846546993,4273.078846546993
4195,3820.3267386263806,3820.3267386263806
4196,4385.120138025072,4385.120138025072
4197,2271.0496708173637,2271.0496708173637
4198,3193.9448781356464,3193.9448781356464
4199,2694.552691737341,2694.552691737341
420,3884.704991187268,3884.704991187268
4200,6692.931016270387,6692.931016270387
4201,13423.292120628563,13423.292120628563
4202,6893.654285805441,6893.654285805441
4203,10125.059238337593,10125.059238337593
4204,7531.523846674403,7531.523846674403
4205,5349.424273057367,5349.424273057367
4206,9557.911794598645,9557.911794598645
4207,6982.781310785659,6982.781310785659
4208,8840.052265921904,8840.052265921904
4209,11352.022151587498,11352.022151587498
421,462.1141369032517,462.1141369032517
4210,5748.719501988296,5748.719501988296
422,527.6190779095145,527.6190779095145
4221,1932.530504272096,1932.530504272096
4222,4456.19678174435,4456.19678174435
4223,4680.810066216115,4680.810066216115
4224,3729.123047292225,3729.123047292225
4226,1835.6422153073697,1835.6422153073697
4227,2141.568633551212,2141.568633551212
4228,6587.702261346087,6587.702261346087
4229,2748.3233119766664,2748.3233119766664
423,753.593434418351,753.593434418351
4230,2982.147788470245,2982.147788470245
4231,2560.7864664255444,2560.7864664255444
4232,420.15994554443563,420.15994554443563
4233,1040.8940743709095,1040.8940743709095
4234,8217.309639931791,8217.309639931791
4235,2982.2483786452053,2982.2483786452053
4236,12310.588480343564,12310.588480343564
4237,3044.9885101050177,3044.9885101050177
4238,2254.011251165948,2254.011251165948
4239,11422.24645329832,11422.24645329832
424,6875.880299919489,6875.880299919489
4240,5612.685980646055,5612.685980646055
4251,2931.4066377168765,2931.4066377168765
4252,4688.956289355515,4688.956289355515
4253,7454.2044840189765,7454.2044840189765
4254,16387.513353056205,16387.513353056205
4255,2580.565901012438,2580.565901012438
4256,2499.070426694724,2499.070426694724
4257,1166.7058806891866,1166.7058806891866
4258,14089.67812578889,14089.67812578889
4259,2500.3753749518687,2500.3753749518687
4260,4119.405040647347,4119.405040647347
4261,4545.357953418297,4545.357953418297
4262,3321.466039520773,3321.466039520773
4263,5104.37443482303,5104.37443482303
4264,2280.772688079036,2280.772688079036
4271,10403.237175663293,10403.237175663293
4273,2558.4061976552675,2558.4061976552675
4274,9407.167243557506,9407.167243557506
4275,2375.7472828127234,2375.7472828127234
4276,9605.404663357183,9605.404663357183
4277,2301.370647515113,2301.370647515113
4279,7139.219905466661,7139.219905466661
4280,19619.77784452131,19619.77784452131
4281,5113.360996047174,5113.360996047174
4282,16536.163308140694,16536.163308140694
4283,8081.613839768071,8081.613839768071
4284,3810.091649110692,3810.091649110692
4285,6858.59547677619,6858.59547677619
4286,3432.1033600616147,3432.1033600616147
4287,4446.345315936038,4446.345315936038
4288,400.1696741527866,400.1696741527866
4289,17277.575796225974,17277.575796225974
43,1182.755043097938,1182.755043097938
4303,6120.716274103807,6120.716274103807
4304,6344.682092996812,6344.682092996812
4305,5843.43593245937,5843.43593245937
4306,1208.7935381710693,1208.7935381710693
4307,2781.8714425045982,2781.8714425045982
4309,6138.922253118544,6138.922253118544
431,3649.7839536031847,3649.7839536031847
4310,3759.064095233116,3759.064095233116
4311,4051.0292687449128,4051.0292687449128
4312,6557.805305318345,6557.805305318345
4313,6627.136981910662,6627.136981910662
4314,543.4986002468096,543.4986002468096
4318,3747.067941157406,3747.067941157406
4319,1656.5679048797858,1656.5679048797858
432,1452.9025453054371,1452.9025453054371
4320,3213.2515567470045,3213.2515567470045
4324,14695.261691497097,14695.261691497097
433,1825.7562331113581,1825.7562331113581
434,3853.7169555828846,3853.7169555828846
435,1383.2843069550395,1383.2843069550395
437,92.21994836000161,92.21994836000161
438,3724.679673932366,3724.679673932366
4401,18090.45180785427,18090.45180785427
4406,1579.4738157485388,1579.4738157485388
441,2150.8737639109454,2150.8737639109454
4411,17010.701642137883,17010.701642137883
4416,3991.938467102969,3991.938467102969
442,598.8106703443173,598.8106703443173
4421,4181.795071585672,4181.795071585672
4426,3225.797994211642,3225.797994211642
443,8458.448508316318,8458.448508316318
4431,8427.580857633802,8427.580857633802
4436,16625.875422168316,16625.875422168316
444,3852.3954986812405,3852.3954986812405
4441,3162.3313954128284,3162.3313954128284
4446,2250.0384708974993,2250.0384708974993
445,3144.7266727004644,3144.7266727004644
4451,3692.1249704192755,3692.1249704192755
446,10873.52725761441,10873.52725761441
4461,22813.25030768472,22813.25030768472
4471,10870.550672982436,10870.550672982436
4476,9712.105269240552,9712.105269240552
448,2280.5722899218026,2280.5722899218026
4486,6388.913408879674,6388.913408879674
449,2598.2086186351007,2598.2086186351007
4495,2377.8995736813536,2377.8995736813536
450,5036.608983684066,5036.608983684066
4501,8200.938938076437,8200.938938076437
4506,8516.425513398879,8516.425513398879
4511,6501.849192707004,6501.849192707004
4536,6288.785560782392,6288.785560782392
4545,7174.531238271315,7174.531238271315
4546,5792.480234621167,5792.480234621167
4551,17796.17826271404,17796.17826271404
4561,5392.192352836843,5392.192352836843
4566,37550.86391624478,37550.86391624478
4571,9077.39710324114,9077.39710324114
4590,3524.9339765561112,3524.9339765561112
4591,5891.453269295565,5891.453269295565
4601,4403.441398388326,4403.441398388326
4606,3269.7379900970263,3269.7379900970263
4611,4919.634135536414,4919.634135536414
4616,4933.7104489357225,4933.7104489357225
4621,4060.6772495449677,4060.6772495449677
4641,5754.300141014361,5754.300141014361
4643,3562.6189003055424,3562.6189003055424
4646,7283.104438613813,7283.104438613813
4651,605.1936571078055,605.1936571078055
4656,4519.356605510086,4519.356605510086
4666,10416.539971861655,10416.539971861655
4671,25076.417506411883,25076.417506411883
4681,5637.30712962256,5637.30712962256
4683,4654.245659442405,4654.245659442405
4691,5913.486720388266,5913.486720388266
4696,8056.170920352151,8056.170920352151
4701,5240.636793756635,5240.636793756635
4711,7974.073103717776,7974.073103717776
4716,2440.725755564596,2440.725755564596
4721,7474.839349827177,7474.839349827177
4723,2805.5085794341126,2805.5085794341126
4724,8623.102032820005,8623.102032820005
4726,9237.976789982209,9237.976789982209
4741,3754.4617069766045,3754.4617069766045
4746,9801.55042603597,9801.55042603597
4751,3429.2557176529554,3429.2557176529554
4756,3865.944277991031,3865.944277991031
4761,13120.981169046574,13120.981169046574
4776,4433.056826846648,4433.056826846648
4781,11672.983400772311,11672.983400772311
4786,3790.4672405208144,3790.4672405208144
4791,5557.058201144822,5557.058201144822
4801,2277.6073277238115,2277.6073277238115
4806,5014.119341895489,5014.119341895489
4811,3597.2633766072295,3597.2633766072295
4816,7546.202098312233,7546.202098312233
4821,7110.749347743104,7110.749347743104
4826,1835.224519173895,1835.224519173895
4831,6708.972231970553,6708.972231970553
4841,6507.582250232902,6507.582250232902
4846,2151.8915654455877,2151.8915654455877
4851,4077.2215096468467,4077.2215096468467
4864,7082.847427457338,7082.847427457338
4871,6014.2826928693685,6014.2826928693685
4881,6223.684938322576,6223.684938322576
4891,9917.477944093378,9917.477944093378
4901,5972.757540735947,5972.757540735947
491,2457.8297508637916,2457.8297508637916
4911,8512.67937200815,8512.67937200815
492,2942.860559486336,2942.860559486336
4921,9059.48167478502,9059.48167478502
493,1831.3796579369705,1831.3796579369705
494,2856.719137092947,2856.719137092947
4941,7269.960497377258,7269.960497377258
4946,18638.45648302891,18638.45648302891
495,3557.030180557717,3557.030180557717
4951,9827.051235134652,9827.051235134652
496,8929.309461430743,8929.309461430743
497,1962.939241410132,1962.939241410132
498,3827.313838543547,3827.313838543547
499,2355.795616512564,2355.795616512564
5,6042.7199115823905,6042.7199115823905
500,1906.448379656716,1906.448379656716
5001,6613.724032869449,6613.724032869449
5002,62357.134677958595,62357.134677958595
5003,4889.653305318187,4889.653305318187
5009,849.5230642730572,849.5230642730572
501,1495.7739833251546,1495.7739833251546
5010,2911.422333130639,2911.422333130639
5017,3905.608962928762,3905.608962928762
502,3202.1710889357314,3202.1710889357314
5048,8661.480572347115,8661.480572347115
5049,10745.888944484523,10745.888944484523
5050,6364.145395935084,6364.145395935084
5061,6168.839103057687,6168.839103057687
5063,872.1009713514218,872.1009713514218
5064,2003.627835032463,2003.627835032463
5071,1413.2203347375785,1413.2203347375785
5072,16105.865472377205,16105.865472377205
5073,2080.76508504509,2080.76508504509
5076,1044.676869136375,1044.676869136375
5077,1438.1781818362283,1438.1781818362283
5078,2047.6699837552865,2047.6699837552865
5079,6289.3406436489695,6289.3406436489695
5091,12963.24066798102,12963.24066798102
5096,2065.1395697643006,2065.1395697643006
5097,5561.520658809826,5561.520658809826
51,5371.68541591532,5371.68541591532
5108,8279.566926399199,8279.566926399199
5112,2276.4618748950897,2276.4618748950897
5113,15869.878180583364,15869.878180583364
5115,10941.08673712728,10941.08673712728
5117,816.203289761146,816.203289761146
5118,11190.044021595688,11190.044021595688
5120,3145.051335428008,3145.051335428008
5121,2553.3304031727266,2553.3304031727266
5125,3125.879606408718,3125.879606408718
5131,4172.22472052987,4172.22472052987
5136,3531.236038042533,3531.236038042533
5138,6482.047379820607,6482.047379820607
5141,6241.794921382931,6241.794921382931
5143,695.9335235039907,695.9335235039907
5144,2555.3686603668975,2555.3686603668975
5146,1231.8921508531255,1231.8921508531255
5148,2576.979670420077,2576.979670420077
5149,1565.0315274101922,1565.0315274101922
5151,4296.212390056008,4296.212390056008
5154,1549.898181126121,1549.898181126121
5160,1272.8912425626954,1272.8912425626954
5161,1667.0211203270076,1667.0211203270076
5162,2073.8998533606946,2073.8998533606946
5167,2776.3501631190647,2776.3501631190647
5171,6474.155663604518,6474.155663604518
5176,4079.497119929032,4079.497119929032
5180,2557.849203646038,2557.849203646038
5181,1307.3689444471481,1307.3689444471481
5186,1007.0606533089385,1007.0606533089385
5187,2231.893125267767,2231.893125267767
5189,2600.168690950709,2600.168690950709
5192,69280.89832562636,69280.89832562636
5193,3777.7053245115317,3777.7053245115317
5194,2644.9867269136535,2644.9867269136535
5195,1320.8680576990396,1320.8680576990396
5196,4882.78220825005,4882.78220825005
5197,2728.0398781673025,2728.0398781673025
5198,2322.6728201478313,2322.6728201478313
5199,2288.9988852171373,2288.9988852171373
52,13803.250410109702,13803.250410109702
5200,615.7523209899745,615.7523209899745
5203,2318.249685580736,2318.249685580736
5205,2295.5225945810844,2295.5225945810844
5206,835.9358683341101,835.9358683341101
5207,1861.243296335904,1861.243296335904
5208,2351.9715844238317,2351.9715844238317
5210,2166.108064507238,2166.108064507238
5212,2569.926724215706,2569.926724215706
5214,3082.5297186191183,3082.5297186191183
5216,3161.8141890081497,3161.8141890081497
5219,2116.3698517860657,2116.3698517860657
5221,2915.140541550981,2915.140541550981
5225,2606.6616728906115,2606.6616728906115
5226,12959.887076212653,12959.887076212653
5227,5411.490950593588,5411.490950593588
5230,1511.8511949269373,1511.8511949269373
5231,2805.394201070562,2805.394201070562
5233,1237.9318778943411,1237.9318778943411
5236,7980.17644971486,7980.17644971486
5237,3447.8753706679086,3447.8753706679086
5238,8547.313455596905,8547.313455596905
5239,8996.786329657056,8996.786329657056
5242,6634.133473670509,6634.133473670509
5249,5880.63983040632,5880.63983040632
5250,9443.466506398372,9443.466506398372
5251,5042.0384826718255,5042.0384826718255
5254,30746.689158163612,30746.689158163612
5257,6839.662044007337,6839.662044007337
5260,5194.308583854884,5194.308583854884
5263,4922.56598680901,4922.56598680901
5266,8365.870262437993,8365.870262437993
5268,5187.723595233978,5187.723595233978
5269,5781.336376691505,5781.336376691505
5281,11789.686883264689,11789.686883264689
5287,9703.953844648815,9703.953844648815
53,19809.94434880301,19809.94434880301
5304,426.4444493211109,426.4444493211109
5307,643.6222468244487,643.6222468244487
5309,454.42570338737113,454.42570338737113
5310,4203.5232101807505,4203.5232101807505
5315,218.0475175205482,218.0475175205482
5317,7847.189096998981,7847.189096998981
5323,3080.800445251812,3080.800445251812
5324,3683.72127401582,3683.72127401582
533,6895.8028886659795,6895.8028886659795
535,333.7342134867108,333.7342134867108
536,662.6136045059025,662.6136045059025
538,15458.60422735283,15458.60422735283
5396,5670.450001282272,5670.450001282272
5397,4285.700502257625,4285.700502257625
5398,16792.222253817843,16792.222253817843
5399,4814.353305382685,4814.353305382685
54,8920.511345009832,8920.511345009832
540,10738.007148872965,10738.007148872965
5401,11221.330242804568,11221.330242804568
5402,17648.7551882428,17648.7551882428
5403,1017.9545797285343,1017.9545797285343
5404,1489.572530832781,1489.572530832781
5405,9040.724618271921,9040.724618271921
5406,2201.6774233927754,2201.6774233927754
5407,7583.082001071689,7583.082001071689
5408,2631.873204465476,2631.873204465476
5409,25803.66684061841,25803.66684061841
541,1157.9786040822733,1157.9786040822733
5410,7719.539471600166,7719.539471600166
5411,11723.374587762144,11723.374587762144
5412,1269.3430999655106,1269.3430999655106
5413,2573.7097135966337,2573.7097135966337
5414,6478.830556889294,6478.830556889294
5415,3041.9034865934636,3041.9034865934636
5422,6112.798835354731,6112.798835354731
5423,1387.2347379628138,1387.2347379628138
5424,841.6371713259687,841.6371713259687
5425,3152.047567042569,3152.047567042569
5426,1110.0797551723124,1110.0797551723124
5427,1815.2697312236567,1815.2697312236567
5428,3456.043412735753,3456.043412735753
5429,1233.2236862334423,1233.2236862334423
543,1554.4378480908194,1554.4378480908194
5430,1012.7627299381809,1012.7627299381809
5431,873.9068694914758,873.9068694914758
5434,2433.4050695030146,2433.4050695030146
5435,1184.519351857582,1184.519351857582
5436,841.4668313807106,841.4668313807106
5437,712.667443745526,712.667443745526
544,5812.015647624267,5812.015647624267
5451,7870.513045187793,7870.513045187793
5456,4970.480796007893,4970.480796007893
5458,2268.4947267642456,2268.4947267642456
546,13554.254476992994,13554.254476992994
5464,11089.878937077016,11089.878937077016
5471,1174.7962460224403,1174.7962460224403
5472,919.3793849735586,919.3793849735586
5473,1414.907617774234,1414.907617774234
5474,1210.6097009421005,1210.6097009421005
5475,386.27262415582203,386.27262415582203
5476,870.7978902736556,870.7978902736556
5477,4733.393696279113,4733.393696279113
5479,1300.239412082152,1300.239412082152
5480,2300.033645536874,2300.033645536874
5481,579.2468833942096,579.2468833942096
5482,2188.1440311637907,2188.1440311637907
5483,590.3437497812691,590.3437497812691
5484,1918.7539634389207,1918.7539634389207
5485,1296.0381842862782,1296.0381842862782
5486,2909.347784554918,2909.347784554918
5487,921.0196569721653,921.0196569721653
5488,142.98460950538072,142.98460950538072
5489,1351.2014455924887,1351.2014455924887
5490,665.260304844661,665.260304844661
5491,1118.9678829783102,1118.9678829783102
5492,2427.7883058227103,2427.7883058227103
5493,1148.530213387588,1148.530213387588
5495,3906.404497282241,3906.404497282241
5496,2966.027332659989,2966.027332659989
5497,1588.446097133931,1588.446097133931
5498,3850.1967663844953,3850.1967663844953
5499,912.6675039943516,912.6675039943516
55,7746.954957297755,7746.954957297755
5501,2032.3425548093821,2032.3425548093821
5503,2363.2147399182513,2363.2147399182513
551,7632.758678344276,7632.758678344276
5511,3096.555332442386,3096.555332442386
5512,2493.59484164282,2493.59484164282
5514,2095.880989239147,2095.880989239147
5515,1255.836593342362,1255.836593342362
5516,4300.9577183419005,4300.9577183419005
5518,6743.638371504632,6743.638371504632
552,9733.157754051772,9733.157754051772
5520,2831.4826373705364,2831.4826373705364
5521,1842.4683145886743,1842.4683145886743
5522,1604.3197186372386,1604.3197186372386
5523,4254.742161210131,4254.742161210131
5527,2145.169244923153,2145.169244923153
5529,1631.9535232163,1631.9535232163
553,408.39792326144124,408.39792326144124
5530,1467.485699332366,1467.485699332366
5531,1180.3710914097924,1180.3710914097924
5533,1597.4563491603915,1597.4563491603915
5534,703.4560741462857,703.4560741462857
5535,1582.1304962999018,1582.1304962999018
5537,2194.1971295501785,2194.1971295501785
5539,2105.712248175403,2105.712248175403
554,2435.2654132357115,2435.2654132357115
5540,3969.257491334222,3969.257491334222
5541,2293.6354932938098,2293.6354932938098
5551,1311.5265670576966,1311.5265670576966
5552,2589.9735537565916,2589.9735537565916
5553,1821.0031958589977,1821.0031958589977
5554,2201.1282025556525,2201.1282025556525
5555,883.9145611258878,883.9145611258878
5556,1081.475363317365,1081.475363317365
5557,601.7533844684706,601.7533844684706
5559,1510.4141355451595,1510.4141355451595
556,1211.5304602884767,1211.5304602884767
5560,519.7353451305937,519.7353451305937
5561,6545.936676945641,6545.936676945641
5562,476.5878882779569,476.5878882779569
5563,439.5408315736037,439.5408315736037
5564,325.8076607746528,325.8076607746528
5565,1189.034075167404,1189.034075167404
5566,1571.262058460691,1571.262058460691
5568,13004.75654980289,13004.75654980289
557,1530.795888206046,1530.795888206046
5571,2122.0794111333357,2122.0794111333357
5581,4305.695198122214,4305.695198122214
5582,5134.786064578252,5134.786064578252
5583,8191.975739498796,8191.975739498796
5584,10778.688763842005,10778.688763842005
5585,2857.2948159823895,2857.2948159823895
5586,65370.5705099525,65370.5705099525
5587,11390.2972268416,11390.2972268416
5588,1679.2601870314552,1679.2601870314552
5589,7165.143846398958,7165.143846398958
5590,16093.95794709403,16093.95794709403
5591,10187.14537097395,10187.14537097395
5592,3149.0667381010403,3149.0667381010403
56,12377.07936068345,12377.07936068345
5601,2846.139990071195,2846.139990071195
5604,5629.242889790941,5629.242889790941
5606,13733.984254054249,13733.984254054249
5607,6448.664517775692,6448.664517775692
5609,510.9790108633175,510.9790108633175
561,15642.36534731547,15642.36534731547
5610,774.2479864982703,774.2479864982703
5611,7502.141060273567,7502.141060273567
5613,9532.109762422762,9532.109762422762
562,9869.582896187838,9869.582896187838
5621,1536.4057081475303,1536.4057081475303
5622,1246.8815828444683,1246.8815828444683
5623,1400.4310171430016,1400.4310171430016
5624,7663.904551311585,7663.904551311585
5627,2170.7837279288815,2170.7837279288815
5628,636.615203231556,636.615203231556
5629,410.24158493916633,410.24158493916633
563,21543.70960025989,21543.70960025989
5631,1359.958856799825,1359.958856799825
5632,2006.9238441916789,2006.9238441916789
5633,3930.609009812416,3930.609009812416
5634,5088.248443987263,5088.248443987263
5635,8639.621571793927,8639.621571793927
5636,4127.928969359177,4127.928969359177
5637,1837.3055271858582,1837.3055271858582
5638,4021.309649922106,4021.309649922106
5639,1714.8186738899044,1714.8186738899044
564,3298.8400190680454,3298.8400190680454
5640,1287.125061961882,1287.125061961882
5642,10944.279911620824,10944.279911620824
5643,4464.533646234695,4464.533646234695
5645,1070.275825565528,1070.275825565528
5646,6706.742328241372,6706.742328241372
5648,5069.988551901949,5069.988551901949
5649,2295.8266400691696,2295.8266400691696
565,6324.60539646503,6324.60539646503
5650,411.8702444007811,411.8702444007811
5651,1685.0014774044862,1685.0014774044862
5652,1098.711447734287,1098.711447734287
5653,1676.5663057333547,1676.5663057333547
5654,1414.2819402770454,1414.2819402770454
5655,2780.2807526520774,2780.2807526520774
5656,8703.199453157453,8703.199453157453
566,3174.8172906991963,3174.8172906991963
5661,926.3151808096669,926.3151808096669
5663,624.465887317886,624.465887317886
5665,690.3902402651432,690.3902402651432
5669,888.8709725055176,888.8709725055176
567,16483.98374696707,16483.98374696707
5671,1057.3551131715244,1057.3551131715244
5673,1011.7153343707662,1011.7153343707662
5674,727.8213060082884,727.8213060082884
5675,6191.309418901048,6191.309418901048
5678,8434.321450700845,8434.321450700845
5680,777.693906649088,777.693906649088
5683,482.5671261043148,482.5671261043148
5684,261.5896954613172,261.5896954613172
5688,296.54949760043115,296.54949760043115
5690,444.48704264197136,444.48704264197136
5692,1713.224997193623,1713.224997193623
5693,8930.975626121726,8930.975626121726
57,4840.017868554402,4840.017868554402
5701,460.01537114198754,460.01537114198754
5702,5336.51648507104,5336.51648507104
5703,2732.2261841016307,2732.2261841016307
5704,3227.7735020253986,3227.7735020253986
5705,1549.386369587698,1549.386369587698
5706,1964.1188754185093,1964.1188754185093
5707,2453.66051711064,2453.66051711064
5708,1423.7399619055182,1423.7399619055182
5709,2256.579207709515,2256.579207709515
571,6052.450968743713,6052.450968743713
5710,1092.4796681756275,1092.4796681756275
